#chipID,i_n[efficiency]
1030,18,0.1030001,0.1030002,0.1030003,0.1030004,0.1030005,0.1030006,0.1030007,0.1030008,0.1030009,0.1030010,0.1030011,0.1030012,0.1030013,0.1030014,0.1030015,0.1030016,0.1030017,0.1030018
1057,18,0.1057001,0.1057002,0.1057003,0.1057004,0.1057005,0.1057006,0.1057007,0.1057008,0.1057009,0.1057010,0.1057011,0.1057012,0.1057013,0.1057014,0.1057015,0.1057016,0.1057017,0.1057018
1058,18,0.1058001,0.1058002,0.1058003,0.1058004,0.1058005,0.1058006,0.1058007,0.1058008,0.1058009,0.1058010,0.1058011,0.1058012,0.1058013,0.1058014,0.1058015,0.1058016,0.1058017,0.1058018
1059,18,0.1059001,0.1059002,0.1059003,0.1059004,0.1059005,0.1059006,0.1059007,0.1059008,0.1059009,0.1059010,0.1059011,0.1059012,0.1059013,0.1059014,0.1059015,0.1059016,0.1059017,0.1059018
1060,18,0.1060001,0.1060002,0.1060003,0.1060004,0.1060005,0.1060006,0.1060007,0.1060008,0.1060009,0.1060010,0.1060011,0.1060012,0.1060013,0.1060014,0.1060015,0.1060016,0.1060017,0.1060018
1061,18,0.1061001,0.1061002,0.1061003,0.1061004,0.1061005,0.1061006,0.1061007,0.1061008,0.1061009,0.1061010,0.1061011,0.1061012,0.1061013,0.1061014,0.1061015,0.1061016,0.1061017,0.1061018
1062,18,0.1062001,0.1062002,0.1062003,0.1062004,0.1062005,0.1062006,0.1062007,0.1062008,0.1062009,0.1062010,0.1062011,0.1062012,0.1062013,0.1062014,0.1062015,0.1062016,0.1062017,0.1062018
1089,18,0.1089001,0.1089002,0.1089003,0.1089004,0.1089005,0.1089006,0.1089007,0.1089008,0.1089009,0.1089010,0.1089011,0.1089012,0.1089013,0.1089014,0.1089015,0.1089016,0.1089017,0.1089018
1090,18,0.1090001,0.1090002,0.1090003,0.1090004,0.1090005,0.1090006,0.1090007,0.1090008,0.1090009,0.1090010,0.1090011,0.1090012,0.1090013,0.1090014,0.1090015,0.1090016,0.1090017,0.1090018
1091,18,0.1091001,0.1091002,0.1091003,0.1091004,0.1091005,0.1091006,0.1091007,0.1091008,0.1091009,0.1091010,0.1091011,0.1091012,0.1091013,0.1091014,0.1091015,0.1091016,0.1091017,0.1091018
1092,18,0.1092001,0.1092002,0.1092003,0.1092004,0.1092005,0.1092006,0.1092007,0.1092008,0.1092009,0.1092010,0.1092011,0.1092012,0.1092013,0.1092014,0.1092015,0.1092016,0.1092017,0.1092018
1093,18,0.1093001,0.1093002,0.1093003,0.1093004,0.1093005,0.1093006,0.1093007,0.1093008,0.1093009,0.1093010,0.1093011,0.1093012,0.1093013,0.1093014,0.1093015,0.1093016,0.1093017,0.1093018
1094,18,0.1094001,0.1094002,0.1094003,0.1094004,0.1094005,0.1094006,0.1094007,0.1094008,0.1094009,0.1094010,0.1094011,0.1094012,0.1094013,0.1094014,0.1094015,0.1094016,0.1094017,0.1094018
1121,18,0.1121001,0.1121002,0.1121003,0.1121004,0.1121005,0.1121006,0.1121007,0.1121008,0.1121009,0.1121010,0.1121011,0.1121012,0.1121013,0.1121014,0.1121015,0.1121016,0.1121017,0.1121018
1122,18,0.1122001,0.1122002,0.1122003,0.1122004,0.1122005,0.1122006,0.1122007,0.1122008,0.1122009,0.1122010,0.1122011,0.1122012,0.1122013,0.1122014,0.1122015,0.1122016,0.1122017,0.1122018
1123,18,0.1123001,0.1123002,0.1123003,0.1123004,0.1123005,0.1123006,0.1123007,0.1123008,0.1123009,0.1123010,0.1123011,0.1123012,0.1123013,0.1123014,0.1123015,0.1123016,0.1123017,0.1123018
1124,18,0.1124001,0.1124002,0.1124003,0.1124004,0.1124005,0.1124006,0.1124007,0.1124008,0.1124009,0.1124010,0.1124011,0.1124012,0.1124013,0.1124014,0.1124015,0.1124016,0.1124017,0.1124018
1125,18,0.1125001,0.1125002,0.1125003,0.1125004,0.1125005,0.1125006,0.1125007,0.1125008,0.1125009,0.1125010,0.1125011,0.1125012,0.1125013,0.1125014,0.1125015,0.1125016,0.1125017,0.1125018
1126,18,0.1126001,0.1126002,0.1126003,0.1126004,0.1126005,0.1126006,0.1126007,0.1126008,0.1126009,0.1126010,0.1126011,0.1126012,0.1126013,0.1126014,0.1126015,0.1126016,0.1126017,0.1126018
1153,18,0.1153001,0.1153002,0.1153003,0.1153004,0.1153005,0.1153006,0.1153007,0.1153008,0.1153009,0.1153010,0.1153011,0.1153012,0.1153013,0.1153014,0.1153015,0.1153016,0.1153017,0.1153018
1154,18,0.1154001,0.1154002,0.1154003,0.1154004,0.1154005,0.1154006,0.1154007,0.1154008,0.1154009,0.1154010,0.1154011,0.1154012,0.1154013,0.1154014,0.1154015,0.1154016,0.1154017,0.1154018
1155,18,0.1155001,0.1155002,0.1155003,0.1155004,0.1155005,0.1155006,0.1155007,0.1155008,0.1155009,0.1155010,0.1155011,0.1155012,0.1155013,0.1155014,0.1155015,0.1155016,0.1155017,0.1155018
1156,18,0.1156001,0.1156002,0.1156003,0.1156004,0.1156005,0.1156006,0.1156007,0.1156008,0.1156009,0.1156010,0.1156011,0.1156012,0.1156013,0.1156014,0.1156015,0.1156016,0.1156017,0.1156018
1157,18,0.1157001,0.1157002,0.1157003,0.1157004,0.1157005,0.1157006,0.1157007,0.1157008,0.1157009,0.1157010,0.1157011,0.1157012,0.1157013,0.1157014,0.1157015,0.1157016,0.1157017,0.1157018
1158,18,0.1158001,0.1158002,0.1158003,0.1158004,0.1158005,0.1158006,0.1158007,0.1158008,0.1158009,0.1158010,0.1158011,0.1158012,0.1158013,0.1158014,0.1158015,0.1158016,0.1158017,0.1158018
1185,18,0.1185001,0.1185002,0.1185003,0.1185004,0.1185005,0.1185006,0.1185007,0.1185008,0.1185009,0.1185010,0.1185011,0.1185012,0.1185013,0.1185014,0.1185015,0.1185016,0.1185017,0.1185018
1186,18,0.1186001,0.1186002,0.1186003,0.1186004,0.1186005,0.1186006,0.1186007,0.1186008,0.1186009,0.1186010,0.1186011,0.1186012,0.1186013,0.1186014,0.1186015,0.1186016,0.1186017,0.1186018
1187,18,0.1187001,0.1187002,0.1187003,0.1187004,0.1187005,0.1187006,0.1187007,0.1187008,0.1187009,0.1187010,0.1187011,0.1187012,0.1187013,0.1187014,0.1187015,0.1187016,0.1187017,0.1187018
1188,18,0.1188001,0.1188002,0.1188003,0.1188004,0.1188005,0.1188006,0.1188007,0.1188008,0.1188009,0.1188010,0.1188011,0.1188012,0.1188013,0.1188014,0.1188015,0.1188016,0.1188017,0.1188018
1189,18,0.1189001,0.1189002,0.1189003,0.1189004,0.1189005,0.1189006,0.1189007,0.1189008,0.1189009,0.1189010,0.1189011,0.1189012,0.1189013,0.1189014,0.1189015,0.1189016,0.1189017,0.1189018
1190,18,0.1190001,0.1190002,0.1190003,0.1190004,0.1190005,0.1190006,0.1190007,0.1190008,0.1190009,0.1190010,0.1190011,0.1190012,0.1190013,0.1190014,0.1190015,0.1190016,0.1190017,0.1190018
1217,18,0.1217001,0.1217002,0.1217003,0.1217004,0.1217005,0.1217006,0.1217007,0.1217008,0.1217009,0.1217010,0.1217011,0.1217012,0.1217013,0.1217014,0.1217015,0.1217016,0.1217017,0.1217018
1218,18,0.1218001,0.1218002,0.1218003,0.1218004,0.1218005,0.1218006,0.1218007,0.1218008,0.1218009,0.1218010,0.1218011,0.1218012,0.1218013,0.1218014,0.1218015,0.1218016,0.1218017,0.1218018
1219,18,0.1219001,0.1219002,0.1219003,0.1219004,0.1219005,0.1219006,0.1219007,0.1219008,0.1219009,0.1219010,0.1219011,0.1219012,0.1219013,0.1219014,0.1219015,0.1219016,0.1219017,0.1219018
1220,18,0.1220001,0.1220002,0.1220003,0.1220004,0.1220005,0.1220006,0.1220007,0.1220008,0.1220009,0.1220010,0.1220011,0.1220012,0.1220013,0.1220014,0.1220015,0.1220016,0.1220017,0.1220018
1221,18,0.1221001,0.1221002,0.1221003,0.1221004,0.1221005,0.1221006,0.1221007,0.1221008,0.1221009,0.1221010,0.1221011,0.1221012,0.1221013,0.1221014,0.1221015,0.1221016,0.1221017,0.1221018
1222,18,0.1222001,0.1222002,0.1222003,0.1222004,0.1222005,0.1222006,0.1222007,0.1222008,0.1222009,0.1222010,0.1222011,0.1222012,0.1222013,0.1222014,0.1222015,0.1222016,0.1222017,0.1222018
1249,18,0.1249001,0.1249002,0.1249003,0.1249004,0.1249005,0.1249006,0.1249007,0.1249008,0.1249009,0.1249010,0.1249011,0.1249012,0.1249013,0.1249014,0.1249015,0.1249016,0.1249017,0.1249018
1250,18,0.1250001,0.1250002,0.1250003,0.1250004,0.1250005,0.1250006,0.1250007,0.1250008,0.1250009,0.1250010,0.1250011,0.1250012,0.1250013,0.1250014,0.1250015,0.1250016,0.1250017,0.1250018
1251,18,0.1251001,0.1251002,0.1251003,0.1251004,0.1251005,0.1251006,0.1251007,0.1251008,0.1251009,0.1251010,0.1251011,0.1251012,0.1251013,0.1251014,0.1251015,0.1251016,0.1251017,0.1251018
1252,18,0.1252001,0.1252002,0.1252003,0.1252004,0.1252005,0.1252006,0.1252007,0.1252008,0.1252009,0.1252010,0.1252011,0.1252012,0.1252013,0.1252014,0.1252015,0.1252016,0.1252017,0.1252018
1253,18,0.1253001,0.1253002,0.1253003,0.1253004,0.1253005,0.1253006,0.1253007,0.1253008,0.1253009,0.1253010,0.1253011,0.1253012,0.1253013,0.1253014,0.1253015,0.1253016,0.1253017,0.1253018
1254,18,0.1254001,0.1254002,0.1254003,0.1254004,0.1254005,0.1254006,0.1254007,0.1254008,0.1254009,0.1254010,0.1254011,0.1254012,0.1254013,0.1254014,0.1254015,0.1254016,0.1254017,0.1254018
1281,18,0.1281001,0.1281002,0.1281003,0.1281004,0.1281005,0.1281006,0.1281007,0.1281008,0.1281009,0.1281010,0.1281011,0.1281012,0.1281013,0.1281014,0.1281015,0.1281016,0.1281017,0.1281018
1282,18,0.1282001,0.1282002,0.1282003,0.1282004,0.1282005,0.1282006,0.1282007,0.1282008,0.1282009,0.1282010,0.1282011,0.1282012,0.1282013,0.1282014,0.1282015,0.1282016,0.1282017,0.1282018
1283,18,0.1283001,0.1283002,0.1283003,0.1283004,0.1283005,0.1283006,0.1283007,0.1283008,0.1283009,0.1283010,0.1283011,0.1283012,0.1283013,0.1283014,0.1283015,0.1283016,0.1283017,0.1283018
1284,18,0.1284001,0.1284002,0.1284003,0.1284004,0.1284005,0.1284006,0.1284007,0.1284008,0.1284009,0.1284010,0.1284011,0.1284012,0.1284013,0.1284014,0.1284015,0.1284016,0.1284017,0.1284018
1285,18,0.1285001,0.1285002,0.1285003,0.1285004,0.1285005,0.1285006,0.1285007,0.1285008,0.1285009,0.1285010,0.1285011,0.1285012,0.1285013,0.1285014,0.1285015,0.1285016,0.1285017,0.1285018
1286,18,0.1286001,0.1286002,0.1286003,0.1286004,0.1286005,0.1286006,0.1286007,0.1286008,0.1286009,0.1286010,0.1286011,0.1286012,0.1286013,0.1286014,0.1286015,0.1286016,0.1286017,0.1286018
1313,18,0.1313001,0.1313002,0.1313003,0.1313004,0.1313005,0.1313006,0.1313007,0.1313008,0.1313009,0.1313010,0.1313011,0.1313012,0.1313013,0.1313014,0.1313015,0.1313016,0.1313017,0.1313018
1314,18,0.1314001,0.1314002,0.1314003,0.1314004,0.1314005,0.1314006,0.1314007,0.1314008,0.1314009,0.1314010,0.1314011,0.1314012,0.1314013,0.1314014,0.1314015,0.1314016,0.1314017,0.1314018
1315,18,0.1315001,0.1315002,0.1315003,0.1315004,0.1315005,0.1315006,0.1315007,0.1315008,0.1315009,0.1315010,0.1315011,0.1315012,0.1315013,0.1315014,0.1315015,0.1315016,0.1315017,0.1315018
1316,18,0.1316001,0.1316002,0.1316003,0.1316004,0.1316005,0.1316006,0.1316007,0.1316008,0.1316009,0.1316010,0.1316011,0.1316012,0.1316013,0.1316014,0.1316015,0.1316016,0.1316017,0.1316018
1317,18,0.1317001,0.1317002,0.1317003,0.1317004,0.1317005,0.1317006,0.1317007,0.1317008,0.1317009,0.1317010,0.1317011,0.1317012,0.1317013,0.1317014,0.1317015,0.1317016,0.1317017,0.1317018
1318,18,0.1318001,0.1318002,0.1318003,0.1318004,0.1318005,0.1318006,0.1318007,0.1318008,0.1318009,0.1318010,0.1318011,0.1318012,0.1318013,0.1318014,0.1318015,0.1318016,0.1318017,0.1318018
